id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes
tm1185568,Broken Idol: The Undoing of Diomedes Díaz,MOVIE,2022,R,102,"['documentation', 'crime']",['CO'],6.1,144
ts317423,Love Never Lies,SHOW,2021,,50,['reality'],['ES'],5.6,228
tm421437,Anne+,MOVIE,2021,,94,"['drama', 'romance']",['NL'],6.1,1295
tm466544,Sooryavanshi,MOVIE,2021,,145,"['action', 'crime', 'thriller']",['IN'],6.5,75199
ts288065,Naomi Osaka,SHOW,2021,TV-14,37,"['documentation', 'sport']",['US'],6.2,1287
tm1106806,Attack of the Hollywood Clichés!,MOVIE,2021,,59,['documentation'],"['US', 'GB']",,
ts226392,Sexify,SHOW,2021,TV-MA,44,"['drama', 'comedy']",['PL'],6.5,4907
ts306188,Motel Makeover,SHOW,2021,,30,['reality'],['CA'],4.8,688
ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,54,"['scifi', 'war', 'drama']",['JP'],6.7,404
tm1119136,Game Changer,MOVIE,2021,,102,"['crime', 'drama', 'romance', 'thriller', 'comedy']",['TH'],4.4,109
tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,2021,,8,['documentation'],['IT'],7,7
tm1098514,The Falls,MOVIE,2021,,129,['drama'],['TW'],7,1413
tm1000599,The Last Forest,MOVIE,2021,,74,"['drama', 'documentation']",['BR'],7.3,385
ts288195,Invisible City,SHOW,2021,TV-MA,36,"['drama', 'fantasy', 'thriller', 'crime']",['BR'],7.7,18
ts257271,The Time It Takes,SHOW,2021,TV-MA,13,"['drama', 'romance', 'comedy']",['ES'],7.1,1183
tm1104252,Escape the Undertaker,MOVIE,2021,,31,['horror'],['US'],4.3,394
tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,95,"['documentation', 'history', 'sport']",['US'],6.9,906
tm1107912,American Girl,MOVIE,2021,,101,['drama'],['TW'],7.2,1032
tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,,89,['documentation'],['DE'],7.7,888
tm876608,Sounds Like Love,MOVIE,2021,,110,"['comedy', 'music', 'romance', 'drama']",['ES'],5.4,2023
tm1119015,Love Like the Falling Petals,MOVIE,2022,,128,"['romance', 'drama']",['JP'],6.2,350
ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,"['reality', 'romance']",['BR'],5.4,443
ts297247,That Girl Lay Lay,SHOW,2021,TV-G,23,['comedy'],['US'],3.4,232
tm1143058,How I Fell in Love with a Gangster,MOVIE,2022,,179,"['drama', 'crime']",['PL'],6,2152
ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,"['comedy', 'reality']",['IT'],6.5,157
tm1129217,Anonymously Yours,MOVIE,2021,R,101,"['romance', 'drama']",['MX'],5.7,1541
ts297675,Sexy Beasts,SHOW,2021,TV-14,23,"['reality', 'romance']",[],4.6,1105
tm454879,Major Grom: Plague Doctor,MOVIE,2021,,136,"['action', 'crime']",['RU'],6.3,11715
ts282840,Worn Stories,SHOW,2021,TV-MA,30,['documentation'],['US'],6.6,311
ts321966,WWII in Color: Road to Victory,SHOW,2021,,51,"['documentation', 'history', 'war']",['GB'],8.2,1362
ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,32,"['comedy', 'drama']",['MX'],6.2,335
tm996040,Forever Out of My League,MOVIE,2022,,104,"['romance', 'comedy', 'drama']",['IT'],5.2,368
ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,"['drama', 'romance']",['JP'],6.1,704
ts291150,Soil,SHOW,2021,TV-MA,48,"['comedy', 'drama']",['BE'],7.2,478
tm982887,The Minimalists: Less Is Now,MOVIE,2021,,53,['documentation'],['US'],5.9,4027
ts286632,Why Are You Like This?,SHOW,2021,,24,['comedy'],['AU'],6.5,1480
ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,"['comedy', 'romance']",['IN'],6.7,1302
ts313849,Blown Away: Christmas,SHOW,2021,TV-PG,29,['reality'],[],6.7,466
ts314395,The Motive,SHOW,2021,,35,"['crime', 'documentation']",[],5.3,1383
ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,27,"['drama', 'comedy', 'romance']",['SA'],5.3,65
tm1111920,Making The Billion Dollar Code,MOVIE,2021,,28,['documentation'],['DE'],,
ts317064,Where Is Marta?,SHOW,2021,,63,"['crime', 'documentation']",['ES'],6.8,1150
tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,2022,R,36,['comedy'],[],6.7,414
tm998033,Doctor,MOVIE,2021,,150,"['thriller', 'comedy', 'crime', 'action']",['IN'],7.6,14590
tm983730,Amy Tan: Unintended Memoir,MOVIE,2021,,101,['documentation'],['US'],7.7,307
ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,"['romance', 'fantasy', 'comedy', 'drama']",['MX'],7.2,1766
tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,117,"['action', 'fantasy']","['NZ', 'HK']",4.7,2079
ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,50,"['crime', 'documentation']",['BR'],6.5,777
tm1143258,Hey! Sinamika,MOVIE,2022,,149,"['drama', 'romance']",['IN'],6.1,2759
ts310335,Insiders,SHOW,2021,TV-MA,48,['reality'],['ES'],4.2,609
tm1111616,David and the Elves,MOVIE,2021,,106,"['fantasy', 'comedy', 'family']",['PL'],5.2,687
tm1011188,Meskina,MOVIE,2021,,98,"['comedy', 'romance']",['NL'],5.6,826
ts305890,Too Hot to Handle: Latino,SHOW,2021,TV-14,36,"['reality', 'romance']",['MX'],5.2,260
tm1159301,Forgive Us Our Trespasses,MOVIE,2022,PG-13,13,['drama'],['US'],6.5,
tm1178876,Battle: Freestyle,MOVIE,2022,,88,"['romance', 'drama', 'music']",['NO'],4.3,313
ts331654,Pedal to Metal,SHOW,2022,TV-MA,38,"['action', 'crime', 'thriller', 'drama']",['MX'],7.5,51
ts254928,D.P.,SHOW,2021,TV-MA,62,['action'],['KR'],,
ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,TV-MA,37,['documentation'],['SG'],6.6,474
tm1040337,Security,MOVIE,2021,,118,['thriller'],['IT'],5,1935
ts273245,Dad Stop Embarrassing Me!,SHOW,2021,TV-14,25,"['comedy', 'family']",['US'],4.1,1853
ts287703,Mine,SHOW,2021,TV-14,69,['drama'],['KR'],7.8,1101
ts287838,Mad for Each Other,SHOW,2021,,35,"['drama', 'comedy', 'romance']",['KR'],7.9,1518
ts243780,Sharkdog,SHOW,2021,TV-Y,0,"['comedy', 'family', 'animation']","['SG', 'US']",6.2,136
ts289364,Cat People,SHOW,2021,TV-14,32,['documentation'],['US'],6.3,266
ts279953,Law School,SHOW,2021,,60,"['crime', 'drama', 'thriller']",['KR'],8.1,2024
tm1173363,Blippi The Musical,MOVIE,2022,G,60,"['action', 'music']",[],,
tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,"['animation', 'action', 'fantasy', 'thriller']",['JP'],5.5,800
ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,"['romance', 'reality']",['BR'],6.1,425
tm979688,Homunculus,MOVIE,2021,,119,"['drama', 'thriller', 'fantasy']",['JP'],5.5,2632
ts297065,Tattoo Redo,SHOW,2021,TV-MA,30,['reality'],['US'],5.8,680
ts304709,Bake Squad,SHOW,2021,TV-PG,38,['reality'],['US'],6.9,651
ts273318,Country Comfort,SHOW,2021,TV-PG,24,"['drama', 'comedy', 'action', 'family', 'music']",['US'],6.9,3301
ts329882,Secrets of Summer,SHOW,2022,TV-Y,30,"['drama', 'family', 'music']",['ES'],5.9,110
tm1018418,Two Distant Strangers,MOVIE,2021,R,32,['drama'],['US'],,
ts317144,Adventure Beast,SHOW,2021,TV-MA,19,"['comedy', 'animation']",['US'],5.2,496
tm1165118,UFO,MOVIE,2022,,109,"['drama', 'romance', 'documentation']",['TR'],4.8,728
tm902870,7 Yards: The Chris Norton Story,MOVIE,2021,,93,['documentation'],['US'],7.8,258
tm1091155,Untold: Breaking Point,MOVIE,2021,R,79,"['documentation', 'sport']",['US'],7.6,2400
tm872496,Autumn Girl,MOVIE,2021,,105,"['drama', 'romance']",['PL'],5.4,486
ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],6.8,68
tm1179579,In Good Hands,MOVIE,2022,,104,"['drama', 'family', 'romance', 'comedy']",['TR'],5.6,2325
tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,105,"['romance', 'comedy', 'drama']",['US'],5.5,2231
ts282155,Zero,SHOW,2021,TV-MA,24,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",['IT'],5.6,1270
ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,19,"['animation', 'documentation']",['US'],6.8,445
ts272515,Dealer,SHOW,2021,TV-MA,32,"['action', 'drama', 'crime', 'thriller']",['FR'],6.1,659
tm960145,Spoiled Brats,MOVIE,2021,,95,['comedy'],['FR'],6.1,5361
tm990835,The Girl on the Train,MOVIE,2021,,128,"['drama', 'thriller', 'crime']",['IN'],4.4,14348
ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,31,"['comedy', 'family', 'fantasy', 'animation', 'action']","['ES', 'US']",7.3,1193
ts288540,Ray,SHOW,2021,TV-MA,59,"['drama', 'thriller', 'crime']",['IN'],7.2,8668
tm1115392,Shyam Singha Roy,MOVIE,2021,,157,"['drama', 'romance', 'horror', 'thriller']",['IN'],7.9,10903
tm1082359,Phil Wang: Philly Philly Wang Wang,MOVIE,2021,,63,['comedy'],['GB'],6,561
tm1047190,The Phantom,MOVIE,2021,,81,"['crime', 'documentation']","['GB', 'US']",6.4,709
tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,2021,,96,['documentation'],"['GB', 'US']",6.8,383
tm1043290,Murder by the Coast,MOVIE,2021,PG-13,88,"['crime', 'history', 'thriller', 'documentation']",['ES'],6.5,2054
tm1115800,Theo Von: Regular People,MOVIE,2021,,61,['comedy'],['US'],5.1,729
tm1000037,Je suis Karl,MOVIE,2021,R,126,"['drama', 'thriller', 'european', 'romance']","['CZ', 'DE']",5.4,889
ts313902,Your Life is a Joke,SHOW,2021,TV-MA,37,"['comedy', 'documentation']",['DE'],5.5,83
tm1023388,Madame Claude,MOVIE,2021,,112,"['drama', 'crime', 'romance']",['FR'],5.4,3282
tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,,65,['comedy'],[],5.7,500
tm816591,The Getaway King,MOVIE,2021,,100,"['action', 'comedy', 'crime', 'drama']",['PL'],6.8,973
ts275448,Navillera,SHOW,2021,,64,['drama'],['KR'],8.8,2024
ts287853,Coyotes,SHOW,2021,,45,['drama'],"['BE', 'LU']",5.1,293
ts342479,Supercães,SHOW,2022,,30,"['comedy', 'family']",['CA'],,
tm1088320,Father Christmas Is Back,MOVIE,2021,PG-13,105,['comedy'],['GB'],4.5,5622
ts287149,Hype House,SHOW,2022,TV-MA,32,['reality'],['US'],2.3,2860
tm1065788,Last Summer,MOVIE,2021,,101,"['romance', 'drama']",['TR'],6.3,2774
ts270807,"Hello, Me!",SHOW,2021,,61,"['scifi', 'comedy', 'fantasy', 'romance']",['KR'],7.3,538
tm926580,A Family,MOVIE,2021,R,136,"['crime', 'drama']",['JP'],7,2158
tm1152323,Ms. Pat: Y'all Wanna Hear Something Crazy?,MOVIE,2022,R,54,['comedy'],[],6.1,125
ts273461,Word of Honor,SHOW,2021,TV-14,43,"['action', 'scifi']",['CN'],,
tm1130995,Jonas Brothers Family Roast,MOVIE,2021,,68,"['music', 'comedy']",['US'],5.1,1579
tm979182,Red Dot,MOVIE,2021,,86,"['horror', 'thriller', 'drama']",['SE'],5.5,13156
tm1092309,We Couldn't Become Adults,MOVIE,2021,,124,"['drama', 'romance']",['JP'],6.5,655
tm1031186,Heroes: Silence and Rock & Roll,MOVIE,2021,,95,"['music', 'documentation']",['ES'],7.5,641
tm1092075,Forever Rich,MOVIE,2021,R,89,"['drama', 'comedy', 'music', 'thriller', 'crime']",['NL'],5.5,993
tm1017664,Baggio: The Divine Ponytail,MOVIE,2021,,91,"['drama', 'sport']",['IT'],6.1,4296
ts316965,Ridley Jones,SHOW,2021,TV-Y,28,"['animation', 'comedy', 'family', 'fantasy']",['US'],4.7,223
ts297763,Myth and Mogul: John DeLorean,SHOW,2021,TV-14,44,"['documentation', 'crime']",['US'],6.8,1009
tm963023,Chandigarh Kare Aashiqui,MOVIE,2021,,117,"['crime', 'drama', 'romance', 'comedy']",['IN'],6.9,12303
tm960430,Child of Kamiari Month,MOVIE,2021,,99,"['fantasy', 'animation', 'drama']",['JP'],5.9,633
ts300274,Cooking With Paris,SHOW,2021,TV-MA,23,['reality'],['US'],5.2,1055
tm993435,Cousins,MOVIE,2021,R,98,['drama'],['NZ'],6.9,474
ts299321,Dogs in Space,SHOW,2021,TV-Y7,22,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],7.2,560
tm1000296,New Gods: Nezha Reborn,MOVIE,2021,,116,"['fantasy', 'action', 'animation']",['CN'],6.8,3045
ts288997,Human: The World Within,SHOW,2021,TV-PG,52,['documentation'],['US'],6.8,697
ts292446,Taarak Mehta Kka Chhota Chashmah,SHOW,2021,TV-Y,22,"['animation', 'comedy']",['IN'],6.8,74
tm1031448,Barbie & Chelsea: The Lost Birthday,MOVIE,2021,,60,['animation'],['US'],,
ts306135,"Vendetta: Truth, Lies and The Mafia",SHOW,2021,TV-MA,39,"['documentation', 'crime', 'thriller']",[],6.7,232
tm992279,Confessions of an Invisible Girl,MOVIE,2021,,91,"['drama', 'comedy']",['BR'],5.2,966
tm1080406,"Barbie: Big City, Big Dreams",MOVIE,2021,,62,"['animation', 'family']",['US'],5.8,258
ts258321,"Ada Twist, Scientist",SHOW,2021,,28,"['animation', 'comedy', 'family', 'music']",['US'],6.4,131
tm1070032,Black Island,MOVIE,2021,,104,"['thriller', 'drama']",['DE'],5.1,2697
ts289757,Crime Stories: India Detectives,SHOW,2021,TV-MA,52,"['documentation', 'crime']",['IN'],7.2,934
ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,TV-PG,35,['reality'],['US'],6.7,1278
ts311958,The Hungry and the Hairy,SHOW,2021,TV-14,63,['reality'],['KR'],7.5,218
tm1128292,Michael Che: Shame the Devil,MOVIE,2021,,58,['comedy'],[],6.4,957
tm890013,Lulli,MOVIE,2021,,90,"['fantasy', 'comedy', 'romance']",['BR'],4.7,1356
tm1015103,The Seven Deadly Sins: Cursed by Light,MOVIE,2021,,79,"['animation', 'action', 'fantasy']",[],6.4,865
ts288064,Somos.,SHOW,2021,TV-MA,47,"['drama', 'history', 'crime']",['MX'],7.1,1108
tm1129394,The Princess Switch 3: Romancing the Star,MOVIE,2021,PG,106,"['romance', 'comedy', 'drama', 'family']",['US'],5.5,5618
tm950360,The Yin Yang Master,MOVIE,2021,,113,['fantasy'],['CN'],,
tm1159300,Heart Shot,MOVIE,2022,PG-13,18,['romance'],[],,
tm1165179,Kongsi Raya,MOVIE,2022,,102,['comedy'],['MY'],7,41
ts287941,Racket Boys,SHOW,2021,TV-14,70,"['comedy', 'family', 'drama', 'sport']",['KR'],1.8,27484
tm1001108,Biggie: I Got a Story to Tell,MOVIE,2021,R,97,"['music', 'documentation']",['US'],6.8,4934
ts268220,The Houseboat,SHOW,2021,,37,['documentation'],['DE'],,
tm1160484,Donkeyhead,MOVIE,2022,,106,['drama'],[],6.7,202
tm1119455,Camp Confidential: America's Secret Nazis,MOVIE,2021,PG-13,34,"['animation', 'history', 'documentation']",['US'],6.3,
ts283639,Decoupled,SHOW,2021,TV-MA,30,"['comedy', 'drama']",['IN'],8,6379
tm1063034,The Wonderful: Stories from the Space Station,MOVIE,2021,,129,['documentation'],['US'],,
ts311915,Rebelde,SHOW,2022,TV-MA,39,"['drama', 'comedy', 'music', 'romance', 'family']",['MX'],6.2,2122
ts257315,Karma's World,SHOW,2021,TV-Y,11,"['animation', 'comedy', 'family']",['US'],6.2,134
tm1174919,Mike Epps: Indiana Mike,MOVIE,2022,,58,"['comedy', 'documentation']",[],,
tm1040733,In Our Mothers' Gardens,MOVIE,2021,,84,['documentation'],['US'],8.6,124
tm1006127,Arlo the Alligator Boy,MOVIE,2021,,90,"['animation', 'comedy', 'family']",['US'],6.5,1079
ts254956,So Not Worth It,SHOW,2021,,31,['drama'],['KR'],,
tm1137797,137 Shots,MOVIE,2021,R,104,"['crime', 'documentation']",[],6.2,767
tm1022912,One,MOVIE,2021,,151,"['drama', 'thriller']",['IN'],6.5,2672
tm1130275,Mo Amer: Mohammed in Texas,MOVIE,2021,,64,['comedy'],['US'],6.5,568
tm886188,Caught by a Wave,MOVIE,2021,,99,"['romance', 'drama', 'sport']",['IT'],5.7,1265
ts303513,42 Days of Darkness,SHOW,2022,,46,"['thriller', 'drama', 'crime']",['CL'],,
tm1094069,The Women and the Murderer,MOVIE,2021,PG-13,92,"['crime', 'documentation']",['FR'],6.4,1158
tm1075596,Monster Hunter: Legends of the Guild,MOVIE,2021,PG-13,58,['fantasy'],['US'],,
ts287741,"Fresh, Fried & Crispy",SHOW,2021,TV-PG,25,"['documentation', 'reality']",['US'],6.2,603
tm1160938,Adam by Eve: A Live in Animation,MOVIE,2022,PG-13,58,"['drama', 'animation', 'music']",['JP'],6.5,173
ts319464,Storybots Laugh Learn Sing,SHOW,2021,,59,"['animation', 'family']",[],,
tm1204412,"Let's Tie the Knot, Honey!",MOVIE,2022,,99,['romance'],['PE'],,
ts304690,Remember You,SHOW,2021,TV-MA,67,"['action', 'crime', 'drama', 'romance']",['TH'],7.4,65
tm1027297,Time,MOVIE,2021,,99,"['drama', 'comedy']",['HK'],,
tm1172600,11M,MOVIE,2022,,92,['documentation'],['ES'],7,796
tm1120937,Montford: The Chickasaw Rancher,MOVIE,2021,,96,"['drama', 'western', 'history']",['US'],6.7,681
tm1118822,Sex: Unzipped,MOVIE,2021,,59,"['comedy', 'documentation']",['US'],2.5,395
tm1102570,Swallow,MOVIE,2021,,128,"['thriller', 'history', 'drama']",[],3.4,175
tm990983,Paper Lives,MOVIE,2021,,96,['drama'],['TR'],6.7,11804
tm867681,Haseen Dillruba,MOVIE,2021,,135,"['drama', 'romance', 'thriller', 'crime']",['IN'],7,25771
tm1160424,AI Love You,MOVIE,2022,PG-13,95,"['romance', 'drama', 'scifi']",['TH'],4.4,529
tm1114205,Amina,MOVIE,2021,PG-13,120,"['drama', 'action', 'history']",['NG'],3.9,289
ts314963,The Fastest,SHOW,2021,TV-PG,35,['reality'],[],5.7,76
tm1049290,In for a Murder,MOVIE,2021,,105,"['comedy', 'thriller', 'drama', 'scifi']",['PL'],5.3,1394
tm1002869,Fate: The Winx Saga - The Afterparty,MOVIE,2021,PG-13,31,"['comedy', 'fantasy', 'reality']","['GB', 'IT']",6.2,69
tm1150800,Amandla,MOVIE,2022,,106,"['crime', 'drama']","['CA', 'ZA']",5.5,356
tm1143319,The Witcher Season One Recap: From the Beginning,MOVIE,2021,,15,[],[],,
tm861018,Sweet & Sour,MOVIE,2021,,101,"['comedy', 'romance']",['KR'],6.7,2387
tm980657,The Soul,MOVIE,2021,,130,"['scifi', 'thriller', 'drama']","['CN', 'TW']",6.6,2676
ts285854,Till Death,SHOW,2021,TV-MA,53,['drama'],['LB'],,
tm1131895,Love is Color Blind,MOVIE,2021,,115,"['romance', 'comedy']",['PH'],8.3,465
ts307981,Scaredy Cats,SHOW,2021,TV-G,26,"['scifi', 'family', 'fantasy', 'comedy']",['US'],6.2,338
ts288545,We the People,SHOW,2021,TV-Y7,5,"['family', 'music', 'animation', 'comedy']",['US'],3.4,674
ts61384,My Love: Six Stories of True Love,SHOW,2021,TV-PG,70,"['reality', 'romance', 'documentation']",['US'],7.5,281
ts296179,The War Next-door,SHOW,2021,TV-MA,32,['comedy'],['MX'],5.6,373
tm958688,Love Me Instead,MOVIE,2021,,124,['drama'],['TR'],7,2472
ts273275,Marriage or Mortgage,SHOW,2021,TV-G,40,['reality'],['US'],5.1,433
tm1150727,Kapil Sharma: I'm Not Done Yet,MOVIE,2022,R,54,['comedy'],['IN'],6.9,3950
tm990972,The Last Paradiso,MOVIE,2021,,107,"['drama', 'romance']",['IT'],5.7,1302
ts320407,The Future Diary,SHOW,2021,TV-PG,33,"['reality', 'romance']",['JP'],7.9,97
tm1013111,1000 Miles from Christmas,MOVIE,2021,,102,"['comedy', 'romance', 'family', 'fantasy']",['ES'],5.7,1483
ts293346,Race: Bubba Wallace,SHOW,2022,TV-MA,47,"['documentation', 'sport']",['US'],5.9,402
tm1073802,Mimi,MOVIE,2021,,132,"['comedy', 'drama']",['IN'],,
tm1063013,The Father Who Moves Mountains,MOVIE,2021,PG-13,108,"['thriller', 'drama']","['RO', 'SE']",5.5,3385
tm1039422,Nail Bomber: Manhunt,MOVIE,2021,,72,"['crime', 'documentation', 'history']",['GB'],6.3,2086
tm859256,Red,MOVIE,2021,,146,['drama'],['IN'],,
tm1001267,Secret Magic Control Agency,MOVIE,2021,,104,"['fantasy', 'comedy', 'family', 'animation']","['RU', 'US']",6.2,3948
ts285471,The Wedding Coach,SHOW,2021,TV-MA,32,"['comedy', 'reality']",['US'],4.9,85
tm1111717,LOL Surprise: The Movie,MOVIE,2021,G,47,['animation'],['US'],,
ts283614,Haunted: Latin America,SHOW,2021,TV-14,33,"['reality', 'horror']","['FR', 'IT']",5.3,572
tm1082515,Untold: Caitlyn Jenner,MOVIE,2021,R,69,"['documentation', 'sport']",['US'],6.4,2384
tm876997,Most Eligible Bachelor,MOVIE,2021,,170,"['drama', 'romance']",['IN'],6.4,3125
tm1118234,Lords of Scam,MOVIE,2021,R,105,"['documentation', 'crime']",['FR'],6.3,568
tm1102226,"My Brother, My Sister",MOVIE,2021,,110,['drama'],['IT'],6,882
tm876083,Xtreme,MOVIE,2021,,111,"['thriller', 'fantasy', 'action', 'crime', 'drama']",['ES'],5.8,4273
ts285470,Pet Stars,SHOW,2021,TV-PG,27,"['reality', 'family']",['US'],4.9,117
tm1038364,Ghost Lab,MOVIE,2021,,117,"['horror', 'thriller', 'drama']",['TH'],5.2,1367
tm1131374,Carolin Kebekus: The Last Christmas Special,MOVIE,2021,,66,['comedy'],[],4.7,97
tm1116525,Just Short of Perfect,MOVIE,2021,,94,"['romance', 'comedy']",['BR'],5.3,952
ts310628,MaveriX,SHOW,2022,,23,"['sport', 'family']",['AU'],8.4,31
tm1119172,Puff: Wonders of the Reef,MOVIE,2021,PG,59,"['documentation', 'family']","['AU', 'US']",7.1,743
ts286218,The Rational Life,SHOW,2021,,45,"['drama', 'romance']",['CN'],8.1,445
tm1049265,My Wonderful Life,MOVIE,2021,,99,"['drama', 'romance', 'comedy']",['PL'],5.8,540
tm1152224,Love Tactics,MOVIE,2022,,97,['romance'],['TR'],5.1,3436
tm1001095,Roohi,MOVIE,2021,,134,"['comedy', 'horror']",['IN'],4.4,9912
ts257873,Dive Club,SHOW,2021,TV-PG,0,"['drama', 'family']",['AU'],6.2,789
ts296201,Elize Matsunaga: Once Upon a Crime,SHOW,2021,TV-MA,49,"['crime', 'documentation']",['BR'],5.9,2088
tm977620,Asakusa Kid,MOVIE,2021,,123,['drama'],['JP'],7.1,1090
tm1045603,The House of Flowers: The Movie,MOVIE,2021,R,86,"['drama', 'comedy']",['MX'],5.5,836
tm1161223,Cat Burglar,MOVIE,2022,PG-13,12,['animation'],"['IE', 'GB']",6.9,
ts282876,"Nevenka, Breaking The Silence",SHOW,2021,TV-14,38,"['documentation', 'crime']",['ES'],6.9,658
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,2022,TV-14,61,"['documentation', 'crime']",['BR'],6.3,193
ts229537,The New Adventures of Oggy,SHOW,2021,TV-Y,15,"['comedy', 'family', 'action', 'animation']",['US'],6.6,38
ts346656,African Knock Out Show,SHOW,2022,TV-14,32,[],['US'],,
tm989672,Creating The Queen's Gambit,MOVIE,2021,PG-13,14,['documentation'],['US'],6.9,577
tm975741,Octonauts: The Ring of Fire,MOVIE,2021,G,72,['animation'],"['CN', 'GB']",6.5,126
tm1054462,The Land,MOVIE,2021,,103,"['drama', 'comedy']",['PL'],6.1,444
ts287729,Alma Matters: Inside the IIT Dream,SHOW,2021,TV-MA,51,"['drama', 'documentation']",['IN'],8.3,2323
tm1101878,Honey Girls,MOVIE,2021,PG,90,"['family', 'music', 'comedy']",['US'],5,154
ts267062,Jiva!,SHOW,2021,TV-MA,38,['drama'],['ZA'],5.5,263
tm986017,Gatao: The Last Stray,MOVIE,2021,,120,"['crime', 'action', 'drama', 'romance']",['TW'],5.9,244
tm1037704,Resort to Love,MOVIE,2021,PG,101,"['comedy', 'romance']",['US'],5.7,5586
tm1027639,Annaatthe,MOVIE,2021,,163,"['drama', 'action', 'comedy']",['IN'],4.6,9400
tm997608,Hate by Dani Rovira,MOVIE,2021,PG-13,82,['comedy'],['ES'],6.7,419
tm1001619,Man in Love,MOVIE,2021,,115,"['romance', 'drama']",['TW'],6.9,1623
ts311887,New World,SHOW,2021,,68,['reality'],['KR'],,
tm1109843,Meenakshi Sundareshwar,MOVIE,2021,,141,"['comedy', 'romance']",['IN'],7.4,17141
tm1074622,Cobra Kai - The Afterparty,MOVIE,2021,,34,[],['US'],,
tm904862,Just Say Yes,MOVIE,2021,,97,"['romance', 'comedy']",['NL'],4.5,1910
