name,genre
Candy,Drama
The Omen,Action
The Wind that Shakes the Barley,Drama
Penelope,Comedy
Ice Age: the Meltdown,Animation
Beerfest,Comedy
Stay Alive,Fantasy
Bug,Drama
Turistas,Horror
Notes on a Scandal,Crime
"Paris, je t'aime",Comedy
Volver,Comedy
Seraphim Falls,Action
Invincible,Biography
Firewall,Action
The Exterminating Angels,Drama
Hatchet,Comedy
We Are Marshall,Drama
Just My Luck,Comedy
Madea's Family Reunion,Comedy
The Marine,Action
The Painted Veil,Drama
Let's Go to Prison,Comedy
Ultraviolet,Action
Factory Girl,Biography
Akeelah and the Bee,Drama
Sixty Six,Biography
The Ultimate Gift,Drama
Barnyard,Animation
Arthur and the Invisibles,Animation
Zoom,Action
Eight Below,Adventure
Curse of the Golden Flower,Action
Reprise,Drama
Date Movie,Comedy
Flyboys,Action
Find Me Guilty,Biography
"You, Me and Dupree",Comedy
Curious George,Animation
Tales from Earthsea,Animation
Flicka,Adventure
After the Wedding,Drama
Glory Road,Biography
Black Christmas,Horror
Wristcutters: A Love Story,Comedy
See No Evil,Action
Last Holiday,Comedy
Friends with Money,Comedy
All the King's Men,Drama
Hollywoodland,Biography
"OSS 117: Cairo, Nest of Spies",Action
ATL,Comedy
Stormbreaker,Action
Fearless,Action
Behind the Mask: The Rise of Leslie Vernon,Comedy
Bobby,Biography
Half Nelson,Drama
The Wild,Animation
Infamous,Biography
Black Sheep,Comedy
Take the Lead,Drama
Gridiron Gang,Biography
The Ant Bully,Animation
Fur: an Imaginary Portrait of Diane Arbus,Biography
Rang De Basanti,Comedy
Peaceful Warrior,Drama
The Santa Clause 3: The Escape Clause,Adventure
Miss Potter,Biography
Big Momma's House 2,Comedy
Pulse,Horror
The Last Kiss,Comedy
The Foot Fist Way,Comedy
The Astronaut Farmer,Adventure
Starter for 10,Comedy
Mini's First Time,Comedy
Lonely Hearts,Biography
A Guide to Recognizing Your Saints,Crime
Everyone's Hero,Animation
Severance,Comedy
Loving Annabelle,Drama
Kabhi Alvida Naa Kehna,Drama
Old Joy,Drama
The Grudge 2,Horror
For Your Consideration,Comedy
The Sentinel,Action
The Breed,Action
Skinwalkers,Action
Hoot,Adventure
Garfield: A Tail of Two Kitties,Animation
There Will Be Blood,Drama
No Country for Old Men,Crime
Stardust,Adventure
Gone Baby Gone,Crime
Disturbia,Crime
Zodiac,Crime
Superbad,Comedy
Transformers,Action
Harry Potter and the Order of the Phoenix,Action
Into the Wild,Adventure
Ratatouille,Animation
Atonement,Drama
Shooter,Action
American Gangster,Biography
Spider-Man 3,Action
Live Free or Die Hard,Action
Hot Fuzz,Action
Pirates of the Caribbean: at World's End,Action
I Am Legend,Action
Sunshine,Sci-Fi
Juno,Comedy
28 Weeks Later,Horror
Hitman,Action
Enchanted,Comedy
The Mist,Horror
Hairspray,Comedy
Knocked Up,Comedy
Sweeney Todd: the Demon Barber of Fleet Street,Drama
Grindhouse,Action
Ghost Rider,Action
Hot Rod,Comedy
The Darjeeling Limited,Adventure
Bridge to Terabithia,Drama
The Nanny Diaries,Comedy
Funny Games,Crime
Halloween,Horror
Eastern Promises,Action
The Bourne Ultimatum,Action
Norbit,Comedy
Fracture,Crime
Beowulf,Animation
Next,Action
3:10 to Yuma,Action
Across the Universe,Drama
Ocean's Thirteen,Crime
Blades of Glory,Comedy
Surf's Up,Animation
Resident Evil: Extinction,Action
30 Days of Night,Action
Awake,Crime
Dead Silence,Horror
Bee Movie,Animation
The Heartbreak Kid,Comedy
Aliens vs. Predator: Requiem,Action
Shrek the Third,Animation
1408,Fantasy
The Kingdom,Action
The Assassination of Jesse James by the Coward Robert Ford,Biography
Good Luck Chuck,Comedy
Hostel: Part II,Horror
Fantastic 4: Rise of the Silver Surfer,Action
The Golden Compass,Adventure
Rush Hour 3,Action
The Babysitters,Drama
Timecrimes,Horror
Epic Movie,Adventure
Meet the Robinsons,Animation
Michael Clayton,Crime
The Bucket List,Adventure
"Lust, Caution",Drama
Charlie Wilson's War,Biography
Paranormal Activity,Horror
Freedom Writers,Biography
Before the Devil Knows You're Dead,Crime
In the Valley of Elah,Crime
Alvin and the Chipmunks,Animation
P.S. I Love You,Comedy
Walk Hard: the Dewey Cox Story,Comedy
National Treasure: Book of Secrets,Action
Lars and the Real Girl,Comedy
The Orphanage,Drama
The Game Plan,Comedy
Hannibal Rising,Action
Saw IV,Crime
Premonition,Drama
The Simpsons Movie,Animation
Teeth,Action
Death at a Funeral,Comedy
Wild Hogs,Action
Mr. Brooks,Crime
Vacancy,Horror
Like Stars on Earth,Drama
Mr. Bean's Holiday,Comedy
Perfect Stranger,Crime
The Condemned,Action
The Brothers Solomon,Comedy
August Rush,Drama
Music and Lyrics,Comedy
Reservation Road,Crime
I'm Not There,Biography
Reno 911! Miami,Comedy
The Number 23,Crime
Shoot 'Em Up,Action
Evan Almighty,Comedy
Dan in Real Life,Comedy
Control,Biography
The Lookout,Crime
The Brave One,Action
I Now Pronounce You Chuck & Larry,Comedy
Rogue,Action
La Vie En Rose,Biography
Once,Drama
War,Action
The Visitor,Drama
Elizabeth: The Golden Age,Biography
Waitress,Comedy
The Seeker: the Dark Is Rising,Adventure
No Reservations,Comedy
TMNT,Animation
The Hills Have Eyes 2,Horror
Shelter,Drama
The Hitcher,Crime
Sydney White,Comedy
The Kite Runner,Drama
Reign Over Me,Drama
Bratz,Comedy
Daddy's Little Girls,Drama
Becoming Jane,Biography
Breach,Biography
In the Name of the King: A Dungeon Siege Tale,Action
Balls of Fury,Comedy
Pathfinder,Action
The Comebacks,Comedy
We Own the Night,Action
Savage Grace,Drama
Death Sentence,Action
The Water Horse,Adventure
Elite Squad,Action
The Diving Bell and the Butterfly,Biography
My Blueberry Nights,Drama
Margot at the Wedding,Comedy
The Messengers,Drama
Water Lilies,Drama
Om Shanti Om,Action
Feast of Love,Drama
Tyler Perry's Why Did I Get Married?,Comedy
Love in the Time of Cholera,Drama
P2,Crime
The Reaping,Horror
The Invasion,Sci-Fi
Redacted,Crime
Who's Your Caddy?,Comedy
Persepolis,Animation
The Great Debaters,Biography
Georgia Rule,Comedy
The Nines,Drama
I Know Who Killed Me,Crime
Mr. Magorium's Wonder Emporium,Comedy
Rise: Blood Hunter,Action
Hotel for Dogs,Comedy
Because I Said So,Comedy
"4 Months, 3 Weeks and 2 Days",Drama
Fred Claus,Comedy
Sex and Death 101,Comedy
Lions for Lambs,Crime
Captivity,Crime
Charlie Bartlett,Comedy
The Invisible,Crime
Underdog,Action
The Last Legion,Action
Diary of the Dead,Fantasy
Evangelion: 1.0 You Are (Not) Alone,Animation
Mongol: The Rise of Genghis Khan,Action
Eagle vs Shark,Comedy
Towelhead,Drama
The Life Before Her Eyes,Drama
The Counterfeiters,Crime
Shotgun Stories,Drama
Nancy Drew,Comedy
In the Land of Women,Comedy
Joshua,Drama
Jab We Met,Comedy
Rendition,Drama
License to Wed,Comedy
88 Minutes,Crime
The Last Mimzy,Action
Primeval,Action
Smiley Face,Comedy
Boarding Gate,Drama
Meet Bill,Comedy
Stomp the Yard,Drama
Hounddog,Drama
The Savages,Comedy
Cassandra's Dream,Crime
Chapter 27,Biography
The Jane Austen Book Club,Comedy
Postal,Action
The Hunting Party,Adventure
Son of Rambow,Action
Things We Lost in the Fire,Drama
The Dark Knight,Action
Twilight,Drama
Iron Man,Action
The Incredible Hulk,Action
Kung Fu Panda,Animation
Tropic Thunder,Action
Step Brothers,Comedy
Quantum of Solace,Action
Mamma Mia!,Comedy
The Strangers,Horror
Indiana Jones and the Kingdom of the Crystal Skull,Action
Taken,Action
The Curious Case of Benjamin Button,Drama
Wanted,Action
Burn After Reading,Comedy
Revolutionary Road,Drama
Zack and Miri Make a Porno,Comedy
WALL·E,Animation
Forgetting Sarah Marshall,Comedy
Seven Pounds,Drama
Vicky Cristina Barcelona,Comedy
In Bruges,Comedy
Sex and the City,Comedy
Slumdog Millionaire,Drama
The House Bunny,Comedy
RocknRolla,Action
Gran Torino,Drama
The Duchess,Biography
The Reader,Drama
The Hurt Locker,Drama
Rambo,Action
Eden Lake,Horror
The Happening,Drama
The Wrestler,Drama
Cloverfield,Action
Changeling,Biography
Eagle Eye,Action
The Ruins,Adventure
The Other Boleyn Girl,Biography
21,Crime
Never Back Down,Action
The Mummy: Tomb of the Dragon Emperor,Action
Hancock,Action
Journey to the Center of the Earth,Action
Felon,Thriller
Bolt,Animation
Sex Drive,Comedy
Death Race,Action
The Chronicles of Narnia: Prince Caspian,Action
Pineapple Express,Action
The Boy in the Striped Pajamas,Drama
Valkyrie,Drama
27 Dresses,Comedy
Let the Right One In,Crime
Role Models,Comedy
Defiance,Action
Wild Child,Comedy
"Definitely, Maybe",Comedy
The Forbidden Kingdom,Action
Bronson,Action
Australia,Adventure
Yes Man,Comedy
Body of Lies,Action
Disaster Movie,Comedy
Superhero Movie,Action
Ponyo,Animation
Jumper,Action
Speed Racer,Action
The Bank Job,Crime
Street Kings,Action
Get Smart,Action
Punisher: War Zone,Action
You Don't Mess with the Zohan,Comedy
Hellboy II: the Golden Army,Action
"Synecdoche, New York",Drama
Marley & Me,Comedy
Fool's Gold,Action
The Secret Life of Bees,Drama
Nick and Norah's Infinite Playlist,Comedy
The Spiderwick Chronicles,Action
Doomsday,Action
Max Payne,Action
The Day the Earth Stood Still,Drama
Milk,Biography
Madagascar: Escape 2 Africa,Animation
The Spirit,Action
Ghost Town,Comedy
Bottle Shock,Comedy
The Rocker,Comedy
Step Up 2: the Streets,Drama
Semi-Pro,Comedy
Repo! The Genetic Opera,Horror
Outlander,Action
Saw V,Crime
Miss Pettigrew Lives for a Day,Comedy
Hunger,Biography
Horton Hears a Who!,Animation
The Women,Comedy
Choke,Comedy
Doubt,Drama
Bedtime Stories,Adventure
"10,000 BC",Action
The Midnight Meat Train,Horror
Drillbit Taylor,Action
Made of Honor,Comedy
What Happens in Vegas,Comedy
The Brothers Bloom,Action
Inkheart,Adventure
Appaloosa,Action
Vantage Point,Action
W.,Biography
The Hottie & the Nottie,Comedy
Untraceable,Crime
Red Cliff,Action
Sunshine Cleaning,Comedy
How to Lose Friends & Alienate People,Biography
Transporter 3,Action
Prom Night,Horror
High School Musical 3: Senior Year,Comedy
Rachel Getting Married,Drama
Righteous Kill,Crime
Leatherheads,Comedy
Meet the Spartans,Comedy
Star Wars: The Clone Wars,Animation
Mirrors,Horror
Harold & Kumar Escape from Guantanamo Bay,Adventure
Baby Mama,Comedy
Nim's Island,Adventure
City of Ember,Adventure
Quarantine,Horror
Bangkok Dangerous,Action
Nights in Rodanthe,Drama
Four Christmases,Comedy
The Sisterhood of the Traveling Pants 2,Comedy
Pride and Glory,Crime
Blindness,Drama
Che: Part One,Biography
The Edge of Love,Biography
I Can't Think Straight,Drama
Strange Wilderness,Adventure
Frost/Nixon,Biography
Gomorrah,Crime
Stop-Loss,Drama
Two Lovers,Drama
Babylon A.D.,Action
Chocolate,Action
Killshot,Action
The Good the Bad the Weird,Action
Passengers,Romance
Shutter,Horror
Deception,Crime
Ghajini,Action
Donkey Punch,Crime
The Eye,Drama
The Love Guru,Comedy
The Informers,Crime
The X Files: I Want to Believe,Crime
Asterix at the Olympic Games,Adventure
Wendy and Lucy,Drama
Tokyo!,Comedy
One Missed Call,Horror
Transsiberian,Crime
Lakeview Terrace,Crime
Fireproof,Drama
Traitor,Action
My Best Friend's Girl,Comedy
"New York, I Love You",Comedy
Nothing But the Truth,Crime
Cadillac Records,Biography
Pontypool,Fantasy
Happy-Go-Lucky,Comedy
Beverly Hills Chihuahua,Adventure
Waltz with Bashir,Animation
Redbelt,Drama
Departures,Drama
Mad Money,Comedy
The Burning Plain,Crime
Brideshead Revisited,Drama
The Tale of Despereaux,Animation
Meet the Browns,Comedy
Pathology,Crime
Chaos Theory,Comedy
Be Kind Rewind,Comedy
The Express,Biography
Easy Virtue,Comedy
The Baader Meinhof Complex,Action
What Just Happened,Comedy
Meet Dave,Adventure
JCVD,Action
Hell Ride,Action
Igor,Animation
The Wackness,Comedy
CJ7,Comedy
Shorts,Adventure
Frozen River,Crime
"Surfer, Dude",Comedy
Last Chance Harvey,Drama
"Welcome Home, Roscoe Jenkins",Comedy
The Family That Preys,Drama
Surveillance,Crime
Inglourious Basterds,Adventure
Star Trek,Action
Avatar,Action
Jennifer's Body,Comedy
Watchmen,Action
Fast & Furious,Action
G.I. Joe: The Rise of Cobra,Action
The Hangover,Comedy
Harry Potter and the Half-Blood Prince,Action
He's Just Not That Into You,Comedy
2012,Action
The Lovely Bones,Drama
State of Play,Crime
Zombieland,Adventure
500 Days of Summer,Comedy
Sherlock Holmes,Action
District 9,Action
The Blind Side,Biography
Up,Animation
X-Men Origins: Wolverine,Action
Fantastic Mr. Fox,Animation
Brothers,Action
Orphan,Horror
3 Idiots,Comedy
Fanboys,Adventure
Transformers: Revenge of the Fallen,Action
Up in the Air,Comedy
The Twilight Saga: New Moon,Adventure
Antichrist,Drama
Friday the 13th,Horror
The Princess and the Frog,Animation
Terminator Salvation,Action
Coraline,Animation
Moon,Drama
"I Love You, Man",Comedy
Public Enemies,Biography
The Human Centipede (First Sequence),Horror
Law Abiding Citizen,Action
The Proposal,Comedy
Mr. Nobody,Drama
Enter the Void,Drama
17 Again,Comedy
Knowing,Action
Fired Up!,Comedy
Dogtooth,Drama
Angels & Demons,Action
The Road,Drama
Whip It,Drama
The Secret in Their Eyes,Drama
Pandorum,Action
Monsters vs. Aliens,Animation
Underworld: Rise of the Lycans,Action
Couples Retreat,Comedy
Ondine,Drama
Drag Me to Hell,Horror
The Last House on the Left,Horror
The Girl with the Dragon Tattoo,Crime
The Stepfather,Crime
Where the Wild Things Are,Adventure
Sorority Row,Horror
Gamer,Action
The Imaginarium of Doctor Parnassus,Adventure
Night at the Museum: Battle of the Smithsonian,Adventure
Year One,Comedy
Adventureland,Comedy
Precious,Drama
The Time Traveler's Wife,Drama
Cloudy with a Chance of Meatballs,Animation
A Perfect Getaway,Drama
Invictus,Biography
Mother,Crime
The Ugly Truth,Comedy
The Invention of Lying,Comedy
The Fourth Kind,Horror
A Serious Man,Comedy
Extract,Comedy
The Collector,Horror
Ninja Assassin,Action
The Men Who Stare at Goats,Comedy
Land of the Lost,Action
A Single Man,Drama
Now & Later,Drama
Pirate Radio,Comedy
Dragonball Evolution,Action
Spread,Comedy
Case 39,Horror
The Taking of Pelham 123,Action
It's Complicated,Comedy
Halloween II,Horror
The Final Destination,Action
Chloe,Drama
Agora,Adventure
The Joneses,Comedy
Daybreakers,Action
An Education,Drama
Crazy Heart,Drama
Ice Age: Dawn of the Dinosaurs,Animation
Crank: High Voltage,Action
The International,Action
The Uninvited,Drama
My Bloody Valentine,Horror
Julie & Julia,Biography
Confessions of a Shopaholic,Comedy
Race to Witch Mountain,Action
9,Animation
The Young Victoria,Biography
Splice,Drama
A Prophet,Crime
My Sister's Keeper,Drama
Bride Wars,Comedy
Surrogates,Action
Valhalla Rising,Action
Funny People,Comedy
Saw VI,Horror
Fish Tank,Drama
Push,Action
After.Life,Drama
Nine,Drama
Obsessed,Drama
Paul Blart: Mall Cop,Action
The Box,Drama
Everybody's Fine,Adventure
Brüno,Comedy
"I Love You, Beth Cooper",Comedy
The Unborn,Drama
Thirst,Drama
Notorious,Biography
Serious Moonlight,Comedy
All About Steve,Comedy
Old Dogs,Comedy
Nowhere Boy,Biography
The Girlfriend Experience,Drama
The Girl Who Played with Fire,Action
Ghosts of Girlfriends Past,Comedy
The Haunting in Connecticut,Drama
I Love You Phillip Morris,Biography
Bad Lieutenant: Port of Call New Orleans,Crime
Black Dynamite,Action
Brooklyn's Finest,Action
In the Loop,Comedy
The White Ribbon,Drama
The Boondock Saints II: All Saints Day,Action
Whatever Works,Comedy
Hannah Montana: The Movie,Comedy
Darbareye Elly,Drama
Alvin and the Chipmunks: the Squeakquel,Animation
12 Rounds,Action
Survival of the Dead,Comedy
Fame,Comedy
I Am Love,Drama
The House of the Devil,Horror
Middle Men,Comedy
Astro Boy,Animation
Carriers,Adventure
My Life in Ruins,Comedy
G-Force,Animation
Did You Hear About the Morgans?,Comedy
Away We Go,Adventure
Love Happens,Drama
The Girl Who Kicked the Hornet's Nest,Crime
Youth in Revolt,Comedy
Observe and Report,Comedy
Bright Star,Biography
Harry Brown,Action
Duplicity,Comedy
The Pink Panther 2,Action
The Informant!,Biography
The Answer Man,Comedy
Planet 51,Animation
Crossing Over,Crime
Madea Goes to Jail,Comedy
A Christmas Carol,Animation
Sin Nombre,Adventure
City Island,Comedy
Coco Before Chanel,Biography
Dead Snow,Comedy
Summer Wars,Animation
The Messenger,Drama
Bitch Slap,Action
The Soloist,Biography
World's Greatest Dad,Comedy
Whiteout,Action
Beyond a Reasonable Doubt,Crime
Paper Man,Comedy
The Secret of Kells,Animation
The Disappearance of Alice Creed,Crime
"The Goods: Live Hard, Sell Hard",Comedy
Miss March,Comedy
Cirque du Freak: the Vampire's Assistant,Action
Aliens in the Attic,Adventure
Street Fighter: The Legend of Chun-Li,Action
Daniel and Ana,Drama
Broken Embraces,Drama
Fighting,Action
The Damned United,Biography
Gentlemen Broncos,Adventure
Chéri,Comedy
Tanner Hall,Drama
Cracks,Drama
[Rec]²,Horror
Inception,Action
Iron Man 2,Action
Shutter Island,Mystery
Scott Pilgrim vs. the World,Action
Grown Ups,Comedy
She's Out of My League,Comedy
Kick-Ass,Action
Black Swan,Drama
The Town,Crime
Harry Potter and the Deathly Hallows: Part 1,Adventure
Flipped,Comedy
The Social Network,Biography
Robin Hood,Action
Monsters,Adventure
Insidious,Horror
Tangled,Animation
RED,Action
I Spit on Your Grave,Horror
The Last Airbender,Action
How to Train Your Dragon,Animation
The American,Crime
Incendies,Drama
Sex and the City 2,Comedy
Burlesque,Drama
Alice in Wonderland,Adventure
Despicable Me,Animation
Love & Other Drugs,Comedy
True Grit,Drama
The Tourist,Action
The Twilight Saga: Eclipse,Action
Percy Jackson & the Olympians: The Lightning Thief,Adventure
Clash of the Titans,Action
The Book of Eli,Action
Blue Valentine,Drama
Knight and Day,Action
Piranha 3D,Comedy
127 Hours,Biography
The Expendables,Action
The Other Guys,Action
TRON: Legacy,Action
Life as We Know It,Comedy
I Saw the Devil,Action
Toy Story 3,Animation
The Next Three Days,Action
Easy A,Comedy
The King's Speech,Biography
The Fighter,Biography
Machete,Action
The Debt,Drama
Megamind,Animation
The Losers,Action
Unstoppable,Action
The Karate Kid,Action
Eat Pray Love,Biography
Centurion,Action
The A-Team,Action
Animal Kingdom,Crime
Hot Tub Time Machine,Comedy
